"FileName","Churn","IssueId","CommitId"
"","4","","a80d668a52a92b67e01cdf59622454b31c4059c3"
"","74","","a96259701e1d16e2f8c8299c668e863ec0ac0119"
"","2","","24c1f886afc35278ba95556345adcb9804f4c4f1"
"","16","","18a9676d958a861a24fbebbaceb1c6863394ab3c"
"","8","","514b6955d22be65a72dfbae526ab75330382c75e"
"","2","","c00149f5e2928eb1b659909e523c4eccde4106a2"
"","12","","71244e07debc956afc833a65b565bf563a83d8f5"
"","16","","febd8ed5fee269984405c5502a19224c5106c610"
"","4","","8687315e86e739bbd8b6deb035f2fc7c4e4a6907"
"","150","","728f9bc388b737eb7a1134ca9586ac28ce67125a"
"","15","","028bffa0830a8c0aca1e8b1c57ee25812cd61a56"
"","57","","116a9ce4880f1c74828447f8563657a57130c3af"
"","13","","45b772f85c0c8ef95cdee73a2f33ed5d69739e28"
"","4","","c0dac83982870b693b90c2aa7f7d3b101ea64deb"
"","8","","bb882c03bc15d893a6059ef52d25d18bc4d3e33e"
"","27","","73f2b344b2033b609ebde341650c88bfffe3af82"
"","6","","0166f455f6681144a18553d2ea0cda8946bff019"
"","66","","e5bab8dab424151a260847eb295fd18e0a3047a0"
"","4","","06fc25f2669b2112630dd3693c52f6121ef94748"
"","16","","8510838db10427d4af0fd003c04d434e762ab363"
"","2","","7c163acfdaf92d31020f9b922d5e0fd1ebb736df"
"","8","","fd87a23d34e1df139ac511c9bbcfdda1ba59a232"
"","6","","a5ae9ae19d59a15def6538e55fd284c338f00f84"
"","2","","0641b844accb670ad8aee771a9db143d43811fce"
"test/std-test.cc","9","","f841ae61e2928d4f2c9adc7afa9d9f2eb47edec7"
"","3","","dad3237514e53b5e163b3bb9153f1edbc2db9738"
"","8","","3b70966df5b88fb9c7c6a4c620ab663723802c31"
"","5","","07e70151d5764f4dc7a3cc81efdb65b1607dda0d"
"","2","","22d50c1a9c23a65ce56086a3eb74dbe29aede957"
"","6","","377cf203e346f684df919f3046907af64ce5bdaa"
"","3","","d326c7298ac6804dba9264624c9df920c084d6a0"
"","24","","a96259701e1d16e2f8c8299c668e863ec0ac0119"
"","7","","728f9bc388b737eb7a1134ca9586ac28ce67125a"
"","1","","45b772f85c0c8ef95cdee73a2f33ed5d69739e28"
"","4","","c0dac83982870b693b90c2aa7f7d3b101ea64deb"
"","22","","c710bfa10ca436465cdcc8d2c9a8fe1ffb8b5fed"
"","6","","73f2b344b2033b609ebde341650c88bfffe3af82"
"","20","","e5bab8dab424151a260847eb295fd18e0a3047a0"
"","18","","fd87a23d34e1df139ac511c9bbcfdda1ba59a232"
"include/fmt/printf.h","6","","96dca569a1251ea77f434c2773d4db55c4b8a488"
"","35","","de28ef5f8674c875b7adcfe086790b4e483c65d7"
"","2","","ab8f9d5b0802fe139ce3214475e7517f1c985e9a"
"","92","","5345cfe6b321115c3835c38be6b1c02da23b26e6"
"","4","","4fa533c70e7b278f624bd8828d8d754e736cfc61"
"","2","","d980dd71713eece6728392c7080d041b46d4f7de"
"","4","","4f39d88650314bdfe7968bd3d4d082a6ddb085b9"
"","17","","b310a0d48bc2b9f176b3f0d4e42e7fc728ec703a"
"","6","","64a6c8459282de9cc2d8bbf8025a28d2aa6ccb05"
"","21","","377cf203e346f684df919f3046907af64ce5bdaa"
"","58","","b906c321f0670c6bfc4cc999d5362128dc906d53"
"","4","","9d946a2fc426f1e1c48c252e55dfadcacf79a3c6"
"","2","","8687315e86e739bbd8b6deb035f2fc7c4e4a6907"
"","63","","9b12491c1901b8b337093132479e8bf387afd31e"
"","6","","97117cbb51ce83905736ef4287645c99adba646c"
"","2","","38ba3d3993a078faffc2b58246f9f76edcebe7e6"
"","6","","116a9ce4880f1c74828447f8563657a57130c3af"
"","4","","ddf0b7d2b54750944c074de6478ccf83dabfdf48"
"","37","","8510838db10427d4af0fd003c04d434e762ab363"
"","14","","e954823531bf075d4978c499f84a24ea2aaa39da"
"","20","","fe0d910a7de68710171bfcc994802fe8a840c547"
"","43","","f9294f0e608c85857402db10f7f46085b8a3c748"
"","19","","971f7ae7689f418bcd32e8bab95dda4db6442e61"
"","20","","6af30d8f75d3a29dd91dacfe77be052991b8a65a"
"","14","","23e8109d8d4276f4d19394ac2d44d49701b9406b"
"","3","","0641b844accb670ad8aee771a9db143d43811fce"
"","18","","068bf9bad8a6f96a9a47477939b4699f14ebeac5"
"","4","","0b39d67103025c4b15c424ff5e2ce4ce7399edd8"
"test/args-test.cc","14","","7c50da5385cb9e67e9be37544caa1649fd466dae"
"","6","","4c5b4af04d779394fff544d91ca37d4ed8aa36e9"
"","14","","6c3b2d491e23a3fb8eb2bc998acfecb53b19171f"
".github/dependabot.yml","4","","a57b0194a609a96bb29e28ae391331801d4e1675"
"test/unicode-test.cc","2","","0335312320e8093fb1186cb45f60daccf8c161f6"
"","2","","a6ecd25b808aff5fe5313b40ee1ee6b7b6dba37b"
"","2","","7d6ae972b982b9e660d0a272e5ed00d163f25bfe"
"support/mkdocstrings_handlers/cxx/__init__.py","310","","b5c8fd783ced18a29ac77aff04ee0f83008c0900"
"","6","","adb8e27db0a198f73496dc5d8b4741566b5e04e0"
"","4","","2c84fa9ac9c294fec8ae8fed767e568e6037fe68"
"","10","","8da0240dbc4446c081878c87c73b2a9bf0445fa0"
"","18","","fb9ee2ed65755e6825df451586feec9036706ae9"
"","13","","ab29ef37d9b973579ec9e8d889044d9d1c38e0f8"
"","22","","886237ae7b2344eba7975857307419388e2ac449"
"","124","","07141139742e4bb15624c27e65e3b63c78a64c62"
"","40","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","52","","a10e0321488ee9ada293002eeda1d8a57a6d63f7"
"","67","","f18c2b65c4681959c96b480551c93a94f170e464"
"","14","","e3910b8a9cdb8ab81979af39357eedd5deb94941"
"","53","","34b85678f9a53143694e6981ec56be14adece8c1"
"","19","","e5c07c8356ff36b6380d37533af9acc7dce8fd9b"
"","27","","933d8ba35279eeefcc0ad95e8879f21d201a3955"
"","15","","e7ba467e9b11166fe719809f4c32c7c3d795a330"
"","3","","6180442ed8cb05de47d96d5b2046fba15216bb94"
"","33","","418c5d09494a331a6b70bb31a88516ec160caa0d"
"","2","","26b249435ee31db45b247708c5b2e02fb93ff058"
"","13","","4f330567e16cda302bb8134c8c2eb66c5cd4af44"
"","168","","dc401b1c285a04a5942a593f67fee8f57236f811"
"doc/mkdocstrings_handlers/cxx/__init__.py","168","","dc401b1c285a04a5942a593f67fee8f57236f811"
"","125","","5735048b2da96f8f52ad87fad3d50a314f30fa83"
"","107","","2c38766fd5607196e1eca48b31a78781174fae4e"
"include/fmt/format-inl.h","2","","21aa0956d43297667762cf79347e4cda76ea3521"
"","2","","fc1b0f3486b8db0da34c10b544382471075cf627"
"","2","","1d066890c7f0aa1b3ffdc5b9a4effdb46957b8b2"
"","6","","891c9a73ae9a23ed8bffffb8753504b1f6f399d0"
"","2","","ff9222354993cdffa0c5fa07a3e79ec11a24f86c"
"","4","","80c4d42c66202abfe33c50ecf2231bdaedbca25e"
"","2","","b6a6ec7f1cbe68cad746b3db0ef2aad31dea1451"
"","4","","b90b4bc981ece26c31283ce18f9d50d38d600b60"
"","7","","70643b25111140c090c08385795fcf76e622b6da"
"","8","","967e2d177d67c9f63ed0a4ac852550ce20b8cbcf"
"","9","","c3344e21e270b960b2d0745765713da6f9587ca0"
"","1","","6aaf7f4b79e31b7409b2d0663129049e668a789b"
"","8","","b446cc9e67c346d5e2ffdbff4118a98b831c7a4f"
"","18","","f213d83306aafa2431be7dfb6749d887a8cb0e2f"
"","15","","b3ccc2d2100052b3a3079941febf2494caa07402"
"","75","","e582d377c25bfb391e5a1f27795e39389f1a9a05"
"","2","","439b6d7212d588bc4be890c17f50d4cbf19233a6"
"","20","","92227c77a4eed4c12f97f7916041ace4d5ca02d4"
"","22","","486838f26fd1192de9bc1bd9caa09896470118a2"
"","11","","2c0d9e9409fa8161b781ce9a67f12220d0605703"
"","12","","8687315e86e739bbd8b6deb035f2fc7c4e4a6907"
"","6","","1f436c646ed4f3ec2c5e2cfe958ed6f34aa1983e"
"","10","","116a9ce4880f1c74828447f8563657a57130c3af"
"","6","","13cfaa2ab03d681dc27ee23ae7e675842f32e337"
"","10","","3bc6cc1e63afbb08bf78f9dc8785d67dffd1be60"
"","7","","44c3fe1ebb466ab5c296e1a1a6991c7c7b51b72e"
"","50","","28afff363c8ff21f80f235abaab1702394a326fb"
"","55","","af44c29744e623a6583ba5d05ad5140c6c751f58"
"","43","","ffce3632b7a4538332d2cf5d5597b8ef7e6a1e77"
"","9","","6435b169ec774e590d104dd9868830c1ed3c8037"
"","3","","11ba1270ab4c410aab926d86fcd4554c208c2ab8"
"","156","","6b68dff90185efd6dd618fd315b5325b9fd0df16"
"","4","","8510838db10427d4af0fd003c04d434e762ab363"
"","2","","fe0d910a7de68710171bfcc994802fe8a840c547"
"","2","","b71ef65b6e333cdd7a7d3e7f7af3fd36b25381dc"
"","11","","fc8f6ba934268940feb655a06648069b1cdb6fa0"
"","2","","23e8109d8d4276f4d19394ac2d44d49701b9406b"
"","8","","f4a7d40dcaa0def8db2a873e53669344f2ecd667"
"","12","","ebd5c8f99421b1e7e0455b9c10060f38bb613121"
"test/os-test.cc","2","","377cf203e346f684df919f3046907af64ce5bdaa"
"","55","","dfe5b12c08dfa803fe5a275b380991df25f4b52d"
"","3","","50565f9853926501bd1c9bda07c6a98f4d940691"
"","40","","c14238503392f42586ad79ad312446d9262881ff"
"include/fmt/xchar.h","27","","21aa0956d43297667762cf79347e4cda76ea3521"
"","8","","5a3576acc88cb0947cb68f7f46c320aae6f44090"
"","27","","ff9222354993cdffa0c5fa07a3e79ec11a24f86c"
"","3","","538d8777e56cb2af05f053835379eb465a93a5b5"
"","2","","0335312320e8093fb1186cb45f60daccf8c161f6"
"","4","","689ec7a087cd3c362f74aa13b8faf801910f51cb"
"","7","","1bde49e545ed8eb4af96b320635dc42e0d4530f3"
"","4","","ab8f9d5b0802fe139ce3214475e7517f1c985e9a"
"","30","","6f62db098a391436be11644ed9e0b55e7964e8d3"
"","2","","0cc20f56398ab12b2ec00b37165e70baba032e61"
"","12","","967e2d177d67c9f63ed0a4ac852550ce20b8cbcf"
"","48","","047bf75c245952350a333f943ec9d2993b71b8bf"
"","19","","cc3ff1529d2c823f0bd2787d1f29da7e16fbaba5"
"","2","","f5a16a484bdf072959dc27ea18dc0ec534eee251"
"","13","","e2b723870787da77c040f5e705882121d618aaef"
"","2","","64a6c8459282de9cc2d8bbf8025a28d2aa6ccb05"
"","3","","6797f0c39a4ef13061cbc3bb850c35af7428fdc4"
"","11","","febd8ed5fee269984405c5502a19224c5106c610"
"","4","","8687315e86e739bbd8b6deb035f2fc7c4e4a6907"
"","4","","38ba3d3993a078faffc2b58246f9f76edcebe7e6"
"","12","","3460b30fd5c13eaccb7bcb1d81195654ea17181f"
"","12","","ee0c3351a4d47ca89090b8a7458846288b18efca"
"","6","","116a9ce4880f1c74828447f8563657a57130c3af"
"","4","","12acd7988b5eef3df060f321f61982221ec45d26"
"","7","","4b6b32f3884b41c9e13467bf9b0e3022a4d84f1e"
"","3","","8510838db10427d4af0fd003c04d434e762ab363"
"","7","","971f7ae7689f418bcd32e8bab95dda4db6442e61"
"","14","","da7a232b9e5258ce63a06d999bd72c021999ffd4"
"","4","","fb66131efae3796a301cb30fca22f12433e63780"
"","22","","6af30d8f75d3a29dd91dacfe77be052991b8a65a"
"","6","","48d7fb265bc0c51a7bf8282b41536853182a8c21"
"","9","","1e938dda200e8f262bfbec31e291d639c9bb3c38"
"","61","","2e5b14bf603429a08ab9480bcd1fd537a2fe8f16"
"","6","","e0b604beb1829575d60634d81ff2c9e4a1076aae"
"","2","","f2c55f6bb8a487fbb524a992da63fd0f94045b41"
"","7","","50565f9853926501bd1c9bda07c6a98f4d940691"
"doc/usage.rst","250","","b6638f9c297cb0ebbc635a2ec002b6647b98c7af"
"","4","","df6e7b22f7fef9c37736b3718c5ccb357df7dcd2"
"test/gtest/gtest/gtest.h","7","","b6de66819e1e7492075a5c74e438c3b1967ad3fb"
"test/format-impl-test.cc","3","","52eeeb52a60ba5fbe758c00e6e6a7942f6d0bda7"
"","4","","8523dba2dc22f883f59ccad89105d84319f3979e"
"","2","","13cfaa2ab03d681dc27ee23ae7e675842f32e337"
"test/ranges-odr-test.cc","1","","d0963d48234c1e52699944dc5f915c3113c1d57b"
"test/xchar-test.cc","3","","dad3237514e53b5e163b3bb9153f1edbc2db9738"
"","7","","880e1494dc6da85423fac76ff726f152d103cc76"
"","19","","601be1cbe784af4231b70870c48bea442767ea61"
"","2","","1bde49e545ed8eb4af96b320635dc42e0d4530f3"
"","87","","6c90b31fbd11f160017fe706c683c839d7d9c59a"
"","4","","f5a16a484bdf072959dc27ea18dc0ec534eee251"
"","8","","79e5ae919c3400ab57cad386ad6336640b1c614d"
"","4","","377cf203e346f684df919f3046907af64ce5bdaa"
"","6","","0b5287f8b7d6ab06ac112b7ec877f043e2eedf3e"
"","6","","ee0c3351a4d47ca89090b8a7458846288b18efca"
"","6","","c0dac83982870b693b90c2aa7f7d3b101ea64deb"
"","50","","73f2b344b2033b609ebde341650c88bfffe3af82"
"","2","","3a6fb2fcafcce0459fdf106c16b7d9bdb8a09eca"
"","2","","f9294f0e608c85857402db10f7f46085b8a3c748"
"","30","","d70729215fba1d54862e407b626abf86ddf409bf"
"","3","","fb66131efae3796a301cb30fca22f12433e63780"
"","24","","0641b844accb670ad8aee771a9db143d43811fce"
"","6","","ebd5c8f99421b1e7e0455b9c10060f38bb613121"
"doc/basic-bootstrap/layout.html","24","","f4e1ec81e25fca3ce93ab40627530937f184138a"
"","3","","766300b3c6f6d1cc5380acf9c53c5f87fa613c17"
"doc/ChangeLog-old.md","3290","","6ebbaf4b4d1e68ddf10739c1ea05aeaa371d7df4"
"include/fmt/color.h","6","","02c5d637c5ca02c62d7346537e131833d8d78d8a"
"","18","","cc3ff1529d2c823f0bd2787d1f29da7e16fbaba5"
"","9","","158893b384aeb71f4a2ed7d33dd1fb9b488bc487"
"","6","","cad876be4c854d0bcde239a80de87edc10bec8d4"
"","11","","6e462b89aa22fd5f737ed162d0150e145ccb1914"
"","102","","ab29ef37d9b973579ec9e8d889044d9d1c38e0f8"
"","10","","97117cbb51ce83905736ef4287645c99adba646c"
"","20","","6321a97d6bd1096274b4e1b22f6210cc9031cab4"
"","6","","da7a232b9e5258ce63a06d999bd72c021999ffd4"
"","65","","2e5b14bf603429a08ab9480bcd1fd537a2fe8f16"
"","2","","f2e43f967c3ed49aac5219f0d9e2b8415d533990"
"doc/_static/popper.min.js","6","","95076981f781975b35c469046d2fdfbabdd863b5"
"test/add-subdirectory-test/main.cc","2","","79f1506fe3a7fae7c22c55d3cd7cdc33bc536dae"
".github/workflows/scorecard.yml","2","","5676e408f54383024e7ef8d20a253d9de891e1c2"
"","2","","71d24b564d7ee8134f656639fb44c4db2ffabd50"
"","2","","00649552a8f249524f0f5e5422bd7b3f0985aca2"
"","2","","c90bc918620b9b15d922f51f5f46667f9f588668"
"","2","","d4aeca9922dbeb7bfb9264249a31f27aceec577f"
"","2","","eee93ddffa86b87c775380572a50d08550d895ff"
"","2","","3bf26009e4da4528b48ff792cf656dafb49653b0"
"","2","","10f12fd3d270f303c2c1ddcfca7f834a68327ece"
"","4","","dd3b3f937b4a450c5d9782e8c8ab8deb9320abc8"
"","4","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","2","","416ac0fc7b6f668b2817bf0bd6769484807488ff"
"","2","","596add899300f1055018fe247972df19ebece6e1"
"","2","","17062a0c9b480e2fa70427050803245197c6f789"
"","2","","88d3997f5e39dc1708c993496fa4891547cf0cb6"
"","2","","843e2935641fec06c26d949f0e54154cf9fa0a0c"
"","2","","09935d82390440cebf80ac427548049d79d29ff7"
"","2","","4fcc317dc9828bc75ede10a4d424fb7dc3e08989"
"","2","","9f5f39cb50769559e3f04cd0fcb5bae58b269c52"
"","2","","ea581437e57f6085df3eb1faef72a2c9971540ee"
"","2","","0c345dccd23e58ee0eae1d4e46cb4ab82bf8a668"
"test/util.cc","9","","377cf203e346f684df919f3046907af64ce5bdaa"
"","9","","c14238503392f42586ad79ad312446d9262881ff"
"doc/fmt.css","6","","9653eed8e7142d540f87d588354ad917e124f651"
"","6","","2c84fa9ac9c294fec8ae8fed767e568e6037fe68"
"","6","","8da0240dbc4446c081878c87c73b2a9bf0445fa0"
"","4","","2392367efc3d149f4e0a392222db7eb721a3635c"
"","30","","1ac9b317f2e3b2d8eb3161be136e9784362f5cde"
"","4","","febeb51bde02d30e188fb1016ecd7ec6d3207c36"
"","6","","933d8ba35279eeefcc0ad95e8879f21d201a3955"
"","3","","26b249435ee31db45b247708c5b2e02fb93ff058"
"","9","","6e49bb887ad2f9a55eebb258ce3f5945718df24a"
"","9","","551aa8d510c0687c84bb9443d913b16114ace4e3"
"support/python/mkdocstrings_handlers/cxx/templates/README","1","","b5c8fd783ced18a29ac77aff04ee0f83008c0900"
"doc/_static/bootstrap.min.js","6","","95076981f781975b35c469046d2fdfbabdd863b5"
"","6","","5dbd7fd7709d97516773c69691cbd6781014c9f4"
"ChangeLog.md","2","","123913715afeb8a437e6388b4473fcc4753e1c9a"
"","13","","8c1059b92ebaa2a7d19ac334f79f97ab01d0fe04"
"","17","","db30fb3b816709907d6a446f3b1c1d0552eba9ed"
"","2","","9cf9f38eded63e5e0fb95cd536ba51be601d7fa2"
"","16","","4946bdb7290bc641d4d3bf1be11fe989d8de248b"
"","4","","aabe63910c953469a39bda4be631fdc365d5365e"
"","13","","f90090be2c381b945fc5efcc913725e3b5fef873"
"","4","","06ad1224ebf48e419636b608bcf4a9f453fe2b53"
"","2","","8303d140a1a11f19b982a9f664bbe59a1ccda3f4"
"","4","","5750f434faab1c5e09eed3ff9e36cd735251ad2f"
"","21","","87e007267378b1957b03d3c7c5f40593944c9084"
"","2","","e3ddede6c4ee818825c4e5a6dfa1d384860c27d9"
"","4","","8d517e54c99b6e87117bd0864d3ba9cd06f6efb7"
"","5","","563fc74ae491a7d24f3636643ee018375de9191a"
"","2","","0e8aad961d66904cfda8d7cc894f6f6eee2d9f30"
"","7","","debe784aab24d80b065fbe164066c7faf87dca3d"
"","5","","f6d112567685f433dd1d7377ec89b5e450e2858d"
"","2","","08f60f1efc5db5de79361cf0362b21be1b5cb314"
"","4","","3f33cb21d2753e60f696bf757889e47db9582b20"
"","10","","b07a90386e19f4d6681f3fab7098483827bb5a3d"
"","12","","a6fba51773a7987e1659326363815d1d7eba96ff"
"","4","","25e2929988b73e39a0c2380e364a8b2979753ecc"
"","76","","00ab2e98b5eeb9a7352758c10d4a8b87b43c64b4"
"","45","","28d1abc9d239d6beac652502ce2d0c31fd007f5c"
"","47","","90704b9efd60100670e568d3bc3b76535df6f9fb"
"","31","","735d4cc05e46cfce1d544add51c1521c86b1675d"
"","57","","4302d74293620fb6ef1f1b1ad700d1e6dfaa5545"
"","31","","0f51ea79d328d0849c468aa94d8a412e345e09e2"
"","4","","6537fb439cb8ba6bb7c8aae04c4752579ee5fbdb"
"","2","","0c9fce2ffefecfdce794e1859584e25877b7b592"
"","2","","b47d662e7166b8379d8c1f44b514bb74a8d9e74b"
"","3","","0ad234ad131dd3b619a2e1d5607cf3218248a462"
"","7","","447c6cbf444a99acca078fe30f6f07b2a93868dc"
"","14","","bc8d32e9643d2be5fc070abf2a50bc021544545d"
"","3","","67252257504262398450aa1fa822e7729f531291"
"","5","","a43391199f7b4ec5cc93a5683167a89f6a65fae0"
"","2","","b50e685db996c167e6c831dcef582aba6e14276a"
"","4","","2208143accf0917f9952a536c7b135a89c61b681"
"","14","","232c6bc4815f4c57361a5cad4eafd21defc107e7"
"","2","","0041a40c1350ba702d475b9c4ad62da77caea164"
"","418","","e355c116f94d9150c4d9da5ad20c5218335ccec0"
"","426","","707bb5b369b998728980b9e781016a8427681c99"
"","10","","bd9af9a9f1477ed125b0b27192ce54278fc04b9d"
"","2","","165210890546bfcc843aa144e6fc27a6c3ea52cc"
"","37","","52e7b25f953f40425a8a8d3c96a4ae45866c8ed8"
"","7","","ff72f553e3cca747503e0bd4a127b2558ccc1140"
"","10","","2bf1b3004ef489d9e8696cd5cf2c9520a098f3a2"
"","96","","a245a8d4b9ff8a7d1f59b0d749f348021c60c506"
"","109","","b998b4711603c72df3303c8d3277802b741dfa11"
"","14","","a5c1b5d4407304bacdd27619f8226a4b734ac2e3"
"","80","","9b5d1826d4200f16528a38f9c0f6884e47eb5013"
"","44","","a3d95971be032bdae003e78b925d2c5deff304e7"
"","10","","a0495e3eb5a493e316ddecfd27d141ca39820649"
"","2","","cba5e8615a0c35c15e6ab31f63c23ac2457e008e"
"","3","","e9609dec1a4b3ec6e851d59b930b2d354f8e49e4"
"","3291","","6ebbaf4b4d1e68ddf10739c1ea05aeaa371d7df4"
"","81","","4e31d2dc61dcc1e6d9f48e235fdb54f85a53f5ba"
"","112","","fba06f0ee12506017c38d05b5915bd4c6afe93d0"
"","8","","83bf142378081e1ade8186be0a0913951847de2e"
"","8790","","595e54919b514469f540997d12c057724894178d"
"","2","","3a6fb2fcafcce0459fdf106c16b7d9bdb8a09eca"
"","2","","67c0c0c09cf74d407d71a29c194761981614df3e"
"","3","","1a95e5d1b41c638f5c27aaac153c1fddd366da5c"
"","5","","13fa26745d953c1900301edf80e6318f9f787f48"
"support/mkdocs.yml","1","","18a325f370ffd5ec1eda0087d2efc3dc9b3faf56"
"","2","","e845fc572e9ddcdfdab84876f1fa415b4e69e10c"
"","2","","0a555818d7b6f47a22ab4dd4b1515f8a6cdce52f"
"","1","","966a1b3d441959ac1dd32e4c8237af9f7ff3cf37"
"","2","","c636967c5ca11e621573bcbecb115f817981499f"
"","3","","c0029b9847b6d04f4422f19c60a9f645d15f9931"
"","3","","dab1a65d2c37920455330d49e5396b25179e25ce"
"support/python/mkdocstrings_handlers/cxx/__init__.py","2","","f5a16a484bdf072959dc27ea18dc0ec534eee251"
"","532","","c71d03fcb0daf12823b23b448ddf700d38d1da3c"
"","101","","c98518351efd5a46f5d448e947e0b7242d197d07"
"","2","","2952130cbcbb04edc16ea00fbdf1051bf24f67b7"
"","8","","1e94a463edc58648351e9c301950895895e7c7e1"
"","4","","a34120329a31d6664b3fa506371f8ad6a5778aa2"
"","5","","ea1187f4c8f05a07e89fa941d9cb77b2bed72bbf"
"","7","","709169a4d8dbf60a1109f9b654cf75b57efdfd97"
"","10","","3620c174a61647b032a7bfe5cf8fb02610423c3b"
"","3","","ab6b257a3908e1aeb247a09964e1b8db422c5890"
"","310","","b5c8fd783ced18a29ac77aff04ee0f83008c0900"
"support/bazel/README.md","71","","a4715c48b42e7abb92f9d624c4de39e95d78cbd1"
"","33","","97867e279a0776925477eb1f122db5ec7b836db0"
"test/posix-mock-test.cc","5","","d70729215fba1d54862e407b626abf86ddf409bf"
"","62","","c14238503392f42586ad79ad312446d9262881ff"
"test/base-test.cc","9","","937b7c5c10dadee2913b548041551828e7934eb7"
"","29","","b1a054706ee5b7989afa978b3f7a48a601556775"
"","14","","1c5883bef081a5cce75bdc4dab0ce922d3bb600f"
"","6","","0e62e5dc7cd1132020e209023d919f8325d6d539"
"","14","","de28ef5f8674c875b7adcfe086790b4e483c65d7"
"","34","","5f438c967e03daceed099f3b6b820e316a55cc80"
"","1","","3df47a467717580aeaa01a4c8e3963939bf343f0"
"","59","","a8bcf81f72fe2b73e326a5d9b0525361ec62786d"
"","31","","4eed488c66319e809cd8f711ce89eb004d9ab99c"
"","4","","bc3af512720da527690c58d2edab4ca1892b1f1d"
"","9","","60740b7c24030b9fde5e7288e1cf41aef84fe7ba"
"","4","","7c66216008b323888e485d53ede9639d66a8f8e5"
"","2","","b310a0d48bc2b9f176b3f0d4e42e7fc728ec703a"
"","36","","377cf203e346f684df919f3046907af64ce5bdaa"
"","18","","b906c321f0670c6bfc4cc999d5362128dc906d53"
"","4","","50a8c3e9bfacb6a6b1a3ab742d9014d731acd329"
"","21","","0ce49aeb4a537e618e6760328d8c8b9fa68458c7"
"","2","","8445327c84dd0bfd23646dc2d92fed105b8fae8c"
"","8","","aff640c32f9ada045e4f8c289119fb104e5c4290"
"","6","","524ca1c7154fbca58548aafe7d7eedff36bda9dd"
"","4","","3cc32fdc8b01fd54fd415d8a76931bfdcc232b52"
"","12","","33e7ed1eb5bbbd80ab4efb5495dff54dd1d83de6"
"","8","","13038f37e87efa44e2a1409f41da1fa7c02fee7d"
"","42","","edde9731260d63de0e5f38ad58b7e99587d7d93c"
"","10","","b1efe8516e20c92da4fc3e96827ac9f5236554a7"
"","59","","598e5180857954bf4e8f21f2a8c526691a071af1"
"","70","","1752d7fbbbeb5ae2fb30bad5f370a03c3f82e7c7"
"","12","","e281749c5de4c69dce12f78ec5ceb08ede49a8c9"
"","46","","13ec66bf78815ca791e24a36e96a0edb9f98184b"
"","2","","e954823531bf075d4978c499f84a24ea2aaa39da"
"","2","","f9294f0e608c85857402db10f7f46085b8a3c748"
"","822","","f924d20dbd811f6c50bcb7ae1101a2e6da78107b"
"test/no-builtin-types-test.cc","24","","c68c5fa7c75131268f794390e5207575372a0ba3"
"doc/contents.rst","10","","0b0a05770fa3464616238f263a3033fd192f020d"
"include/fmt/compile.h","14","","94ab51cb8c63c93220f0cdd1733bdeef95e77d60"
"","18","","f2cec917dafffa45d5cb4573c68fdf706e2b5413"
"","2","","8523dba2dc22f883f59ccad89105d84319f3979e"
"","6","","2b6a786e3507a9a5a856cb58c09413acf212c7ed"
"","5","","6bdc12a19946794a3c653854def5cf0fc09b49b1"
"","2","","9ef160d30942bf20952d511e9542b33e777b1dbe"
"","8","","64a6c8459282de9cc2d8bbf8025a28d2aa6ccb05"
"","23","","fec2cc7af103aceb475480908859a30474a2fe6a"
"","2","","6797f0c39a4ef13061cbc3bb850c35af7428fdc4"
"","3","","bbf8b3bd01781ffce7b933786d2a95d98b0755aa"
"","19","","50a8c3e9bfacb6a6b1a3ab742d9014d731acd329"
"","3","","5ee14d35087b3e30879de0ed12c13b957cbccea3"
"","9","","ba36a04811c5f73681a8e1c1e28539182e6a211b"
"","6","","f6b4a23b83b36946072398bd04b7c7810df2d213"
"","2","","8687315e86e739bbd8b6deb035f2fc7c4e4a6907"
"","10","","fad0222a0c85106e358601b0c765ca5b0229bc9c"
"","66","","ab29ef37d9b973579ec9e8d889044d9d1c38e0f8"
"","2","","97117cbb51ce83905736ef4287645c99adba646c"
"","20","","07141139742e4bb15624c27e65e3b63c78a64c62"
"","2","","fcd3e1e19c8d2df94bb6cb40d7f1c97a9872cf2b"
"","4","","116a9ce4880f1c74828447f8563657a57130c3af"
"","8","","da0f84c42cd608c4938ece93762cacf9ac5ff3da"
"","2","","b71ef65b6e333cdd7a7d3e7f7af3fd36b25381dc"
"","3","","ebd5c8f99421b1e7e0455b9c10060f38bb613121"
".github/workflows/lint.yml","10","","a18d42b2082e875723ba9771eb0570e22087ee3d"
"","2","","c90bc918620b9b15d922f51f5f46667f9f588668"
"","32","","42d3d703b580d11732267b7ea6b6b18ba0802c7b"
"","1","","ccea338070c795fd966a4dc08b19268b6fbad5ef"
"","2","","b61c8c3d23b7e6fdf9d44593877dba1c8a291be1"
"","2","","db9365a11b0bcf6be044f8a98e9db17eea35374a"
"","31","","c71d08fc225197fe2c891d00200a1e2149735291"
"","2","","dd3b3f937b4a450c5d9782e8c8ab8deb9320abc8"
"","2","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","2","","416ac0fc7b6f668b2817bf0bd6769484807488ff"
"","2","","27dd1dcf08275e65691fa1deeab1c67e0ac7ab95"
"","2","","3649c3954fd4c57db5bee35e59d428acb27cc4f9"
